"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilosc"
1;Czapka i rękawiczki;13$67;"49.9";"Komplet w warkoczowy splot z miękkiej dzianiny z domieszką wełny składający się z czapki i rękawiczek z jednym palcem. Czapka ma pompon z imitacji futra, nauszniki i wiązanie pod brodą. Rękawiczki z odwijanym ściągaczem. Oba elementy z polarową podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/aa/eb/aaebd29d08e06643ae9829c8784a66ffa7056808.jpg],origin[dam],category[kids_babygirl_accessories],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/a8/73/a87397665643c1bedfd02e1f21d67bf777ede5a0.jpg],origin[dam],category[kids_babygirl_accessories],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/58/4e/584e24b129f95e6171506a878dc2734a3168c0e9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Bluza z kapturem i joggersy;13$71;"99.9";"Bluza i joggersy z dzianiny dresowej z nadrukiem. Bluza ma kaptur bez podszewki oraz ściągacz u dołu i przy rękawach. Spodnie mają elastyczną talię ze sznurkiem, kieszenie po bokach i ściągacz u dołu nogawek";"http://lp2.hm.com/hmgoepprod?set=source[/2e/bc/2ebc9776f01b35bc93146fed3fd720032de6df48.jpg],origin[dam],category[kids_boy8y_jumperscardigans],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/c1/0b/c10b13e0a76e21d6b68cce0da970057643f9d7c2.jpg],origin[dam],category[kids_boy8y_jumperscardigans],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/35/a7/35a76f34cd596bb2c7f4a78e9643e520292e01f9.jpg],origin[dam],category[kids_boy8y_jumperscardigans],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Joggersy;13$71;"39.99";"CONSCIOUS. Joggersy z dzianiny dresowej. Elastyczna talia ze sznurkiem, kieszenie po bokach, ściągacz u dołu nogawek. Wewnątrz miękki meszek. Bawełna wykorzystana w produkcie jest ekologiczna";"http://lp2.hm.com/hmgoepprod?set=source[/20/0f/200f46f7faa6cbc48a8d698c7c59c66dda1f4077.jpg],origin[dam],category[kids_boy8y_trousers_pullon],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/bd/e0/bde0c55fe6b6447530f3be7d3144a71e5638e7ab.jpg],origin[dam],category[kids_boy8y_trousers_pullon],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/cb/93/cb93892c7cacfafe4258d70beea9676dfabb26ca.jpg],origin[dam],category[kids_boy8y_trousers_pullon],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Czapka i rękawiczki;13;"49.9";"Komplet w warkoczowy splot z miękkiej dzianiny z domieszką wełny składający się z czapki i rękawiczek z jednym palcem. Czapka ma pompon z imitacji futra, nauszniki i wiązanie pod brodą. Rękawiczki z odwijanym ściągaczem. Oba elementy z polarową podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/0a/0d/0a0d7cb26e1ecf82992de1bc9722a9648c564306.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/c8/a5/c8a54ed8e0e51a10c60838d70b7a60c07391ea77.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowana parka;13;"149.9";"Watowana parka z zapięciem na suwak i listwę z zatrzaskami. Kaptur z podszewką i obszyciem z imitacji futra. Kieszenie do ogrzewania rąk, z przodu kieszenie z klapką, na jednym rękawie kieszonka z suwakiem. Wewnętrzny ściągacz u dołu rękawów. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/6e/ac/6eac5b4bc718920500863ad5de94137ebcaf97a0.jpg],origin[dam],category[kids_boys14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/48/d0/48d0a0e76c5d6a244438995bb9ed937d48dcca55.jpg],origin[dam],category[kids_boys14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/d7/99/d799c894d9f8c31f925a195ed0c3f4f90f1a8581.jpg],origin[dam],category[kids_boys14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Cienki sweter;13$67;"39.9";"Sweter z cienkiej bawełny w paski o wzorzystym splocie. Guziki u góry, reglanowe rękawy ze ściągaczem, ściągacz wokół szyi i u dołu";"http://lp2.hm.com/hmgoepprod?set=source[/91/26/9126917fe8e4c7a212ba4b8d5655f1f66c64816f.jpg],origin[dam],category[kids_babygirl_jumperscardigans],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/15/7a/157ac28db70120f7f0d581fb5d3031aa4903825a.jpg],origin[dam],category[kids_babygirl_jumperscardigans],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/49/f3/49f31a35180ed3a305bb61c9b0dd40ba40482887.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Dżersejowe legginsy;13$70;"29.99";"CONSCIOUS. Legginsy z miękkiego dżerseju z ekologicznej bawełny. Elastyczna talia";"http://lp2.hm.com/hmgoepprod?set=source[/d3/fc/d3fcdee89fa01ae1a15793fb56635783bf09f72b.jpg],origin[dam],category[kids_girl8y_trousersleggings_leggingsslim],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/40/96/40967a98defcd952b85b8fe9bb2269af7108fd6c.jpg],origin[dam],category[kids_girl8y_trousersleggings_leggingsslim],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/45/55/455581cd58d74d1932279d2557521e5437007833.jpg],origin[dam],category[kids_girl8y_trousersleggings_leggingsslim],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Dżersejowa sukienka;13$70;"22.9";"Sukienka z miękkiego bawełnianego dżerseju z nadrukiem. Długie rękawy, odcinana talia i lekko rozszerzany dół";"http://lp2.hm.com/hmgoepprod?set=source[/a6/f5/a6f589021ae4d64e10f24d6783b6b62e27938dbd.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/57/7d/577dd8458cf3783960dd9eae43e4e00d43efe2b6.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/58/ed/58ed05ed691d5b3b78d5ff777029eca3af202e19.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowany kombinezon outdoorowy;13$67;"149.9";"Watowany kombinezon z wiatro- i wodoodpornego materiału funkcjonalnego. Odpinany kaptur z polarową podszewką obszyty imitacją futra. Zapięcie na suwak z przodu i na części jednej nogawki, u góry kieszeń z suwakiem, elastyczny tył. Odblaskowe detale, elastyczne brzegi rękawów i nogawek. Wzmocnienia na kolanach i z tyłu, pod stopą wzmocniony elastyczny pasek. Z polarową podszewką. Materiał pokryty warstwą wodoodporną bez niebezpiecznych dla środowiska fluorowęglowodorów";"http://lp2.hm.com/hmgoepprod?set=source[/29/97/29970cb742ca599c3e639dc8576aa28b38e5d207.jpg],origin[dam],category[kids_babygirl_function],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/41/96/4196c385e54f3541227f19cb4a43f279d15bdf1e.jpg],origin[dam],category[kids_babygirl_function],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/47/c5/47c5a4237549c96c0f87eac0d0d703a5bc4494c4.jpg],origin[dam],category[kids_babygirl_function],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Rajstopy 2-pak;13$66;"29.99";"Cienkie rajstopy z mieszanki zawierającej bawełnę. Elastyczna talia";"http://lp2.hm.com/hmgoepprod?set=source[/7e/cc/7ecca5f187be9e103ed164013ac12c0d6ad8c28f.jpg],origin[dam],category[kids_newborn_accessories],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/f0/fb/f0fb5ecda89babcc49189147dbd25020f26bebd6.jpg],origin[dam],category[kids_newborn_accessories],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/3d/f5/3df5237c37da6f1549c720be49cb8961920157a0.jpg],origin[dam],category[kids_newborn_accessories],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Dżersejowa koszulka 3-pak;13$70;"39.99";"Koszulki z bawełnianego dżerseju na wąskich ramiączkach. Falisty brzeg u góry i mała kokardka z przodu";"http://lp2.hm.com/hmgoepprod?set=source[/b8/56/b8565321a8da24251d0b3c72b3a4e2d7cec36fb7.jpg],origin[dam],category[kids_girl8y_underwear],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/1d/04/1d048c2ecabf7f2cc7f26998457e7fe0cc4aad9c.jpg],origin[dam],category[kids_girl8y_underwear],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/4d/aa/4daaad65c66f62cb4b6fc368b0f4799e6178e667.jpg],origin[dam],category[kids_girl8y_underwear],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Bawełniany kombinezon;13$66;"79.99";"CONSCIOUS. Kombinezon z miękkiego melanżowego dżerseju z ekologicznej bawełny. Kaptur z podszewką i naszytymi uszkami. Zapięcie na kryty suwak z przodu i wzdłuż jednej nogawki. Długie rękawy z kopertowym zamykanym ściągaczem u dołu. Krok z dodatkowym miejscem i długie nogawki z kopertowym zamykanym ściągaczem u dołu. Z polarową podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/03/b6/03b620392d51981d8e4e230c2f2c9b32629de2c6.jpg],origin[dam],category[kids_newborn_allinones],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/eb/10/eb10ec13e89fe96594d8cfe2cea2164fe728bd57.jpg],origin[dam],category[kids_newborn_allinones],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Bluza i spodnie;13$67;"79.9";"Komplet z miękkiej dzianiny dresowej z nadrukiem składający się z bluzy i spodni. Bluza ma zatrzask na jednym ramieniu oraz ściągacz wokół szyi i rękawów. Spodnie mają elastyczny ściągacz w talii. Wewnątrz miękki meszek";"http://lp2.hm.com/hmgoepprod?set=source[/49/fb/49fb3ef032deed73af6bbce0bb8576295b3c975e.jpg],origin[dam],category[Kids_babygirl_multipacks],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/73/fd/73fd3dc122ab3435a4154c78e2464f0fb4bdf11e.jpg],origin[dam],category[Kids_babygirl_multipacks],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/ba/56/ba5693fb91c40bd6d99656e36f391de2080ff9fc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Sukienka z tiulowym dołem;13$70;"49.9";"Sukienka z miękkiego dżerseju ze spódnicą z wzorzystego tiulu. Z przodu nadruk, krótkie kimonowe rękawy. Odcinana brokatowa talia elastyczna. Dół z satynową podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/b7/1c/b71cb182f3d1f89228f9e4e705a016ea9e12fcf2.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/53/d7/53d757a63ba1bd6cd000ecc33369894374ebcfed.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/8a/7c/8a7ce9d47df26d2c4d6ade3d95c2b58ebee6bc16.jpg],origin[dam],category[kids_girl8y_dressesskirts_dresses],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Ocieplane trzewiki;13;"99.9";"Sznurowane trzewiki. Suwak z boku, z tyłu pętelka. Podeszwy wewnętrzne i wyściółka z futerkowego materiału. Grube gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/24/49/24497aeff12f2d5bd5d69650216829a1a0115a34.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/83/e6/83e67a8e9b101d594a7a350866724aa4962959af.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/43/f6/43f6a075c59350408515f7737840db9b7c27da08.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Ocieplane buty sportowe;13;"99.9";"Buty sportowe z imitacji skóry. Cholewka do kostki z watowanym brzegiem i pętelką z tyłu. Elastyczne sznurówki i patka na rzep z przodu. Podeszwy wewnętrzne i wyściółka z futerkowego materiału. Gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/8b/e7/8be7c683fcfe59671b128ac107289f7959dcc5ad.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/94/71/9471ae2127cfc32270c7beb163ae5c282ce6e8df.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/32/1e/321e877e55cccf748a301dfda825da370c4feab6.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowany kombinezon outdoorowy;13$67;"149.9";"Watowany kombinezon z wiatro- i wodoodpornego materiału funkcjonalnego. Odpinany kaptur z polarową podszewką obszyty imitacją futra. Zapięcie na suwak z przodu i na części jednej nogawki, u góry kieszeń z suwakiem, elastyczny tył. Odblaskowe detale, elastyczne brzegi rękawów i nogawek. Wzmocnienia na kolanach i z tyłu, pod stopą wzmocniony elastyczny pasek. Z polarową podszewką. Materiał pokryty warstwą wodoodporną bez niebezpiecznych dla środowiska fluorowęglowodorów";"http://lp2.hm.com/hmgoepprod?set=source[/2e/fc/2efcb9be3f0fc92c71b0064f703f12a35d2b10d3.jpg],origin[dam],category[kids_babygirl_function],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/8a/a2/8aa2df1e2b75791d40b10726f7454c148b8e30e2.jpg],origin[dam],category[kids_babygirl_function],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/a5/ac/a5acfd38beb85cf74dad6bd60d0a8ec51670530c.jpg],origin[dam],category[kids_babygirl_function],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Koszulowe body i spodnie;13;"49.9";"CONSCIOUS. Komplet z miękkiej mieszanki zawierającej ekologiczną bawełnę składający się z body i spodni. Body z długim rękawem, kołnierzykiem oraz z gorsem z naszytą muchą. Guziki u góry i zatrzaski w kroku. Spodnie mają odwijany ściągacz w talii, ściągacz u dołu nogawek i atrapę rozporka";"http://lp2.hm.com/hmgoepprod?set=source[/df/64/df64e8068ac3f5e6f76ac30fd12e5ccb3a993a0e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/48/c0/48c01deac392fffa384cf593a7f290a50a6596e2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/75/a7/75a7008b788076f0dc0869598476229c603bc62a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Dzianinowa czapka;13;"24.9";"Czapka z dzianiny bawełnianej z aplikacjami i wiązaniem pod brodą. Z polarową podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/fe/24/fe24ed41f1b661f63bf0c37d847b69d5a34b8acd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/89/d9/89d9025a03f8e872db30b6a6db400e53681e8b24.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/a2/92/a292c642af35dee82a090c15e53d810deffa8593.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Ocieplane botki;13;"69.9";"Botki z imitacji zamszu. Suwak z boku, pętelka z tyłu. Wyściółka i wewnętrzne podeszwy z miękkiego materiału futerkowego. Gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/bf/fe/bffee747f6bc2dbd29983702eb2e51d7bd04bddb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/5c/2c/5c2c5f23af8a8659ca8a4e0af9da5695df45dfa0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/f0/07/f0072692addadf81b17d8777dca8085a7213578b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Ocieplany kombinezon;13;"139.9";"Lekko watowany kombinezon z pikowanej tkaniny. Kaptur z podszewką z futerkowego materiału i z naszytymi uszkami. Z przodu suwak z ochroną brody, . U dołu rękawów i nogawek elastyczne i zapewniające ciepło brzegi zawijane na dłonie i stopy. Z podszewką z miękkiego materiału futerkowego";"http://lp2.hm.com/hmgoepprod?set=source[/f1/57/f1571f07d6a33ff9166cf331f3f8b1a8d6d73b43.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/e3/d4/e3d4ed99bc078355554248447c9482f36e49bc06.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/e5/38/e538cf218f0a6792393b9318175c6bf43ec2fef1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowana parka;13;"149.9";"Watowana parka z tkaniny o aksamitnie miękkiej powierzchni. Odpinany kaptur z podszewką z futerkowego materiału i obszyciem z imitacji futra. Zapięcie na suwak z osłoną brody, u góry kieszenie do ogrzewania rąk, z przodu kieszenie z klapką i zatrzaskiem. W talii kryty sznurek, rozcięcie z tyłu. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/23/dc/23dc24d124720c3bd9504b5a21c383463c535904.jpg],origin[dam],category[kids_girl14y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/d1/6c/d16c2818d3b4d901751af0124de0c4fe932122c6.jpg],origin[dam],category[kids_girl14y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/8d/95/8d9506b0a25fd61fe87b3373047b556f824ddaa6.jpg],origin[dam],category[kids_girl14y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Botki;13$72;"129.9";"Kozaki z imitacji skóry z suwakiem z boku. Miękka wyściółka. Gumowe podeszwy zewnętrzne. Obcas 2 cm";"http://lp2.hm.com/hmgoepprod?set=source[/16/71/167108fd3c565e18017b675fc3e190f1fe5784ab.jpg],origin[dam],category[kids_girl14y_shoes_boots],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/d1/02/d102469b37401322c249465f9f0d3174b1da4620.jpg],origin[dam],category[kids_girl14y_shoes_boots],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/60/e1/60e1c89fa4fc76cc12424473647ff0dfe79fea46.jpg],origin[dam],category[kids_girl14y_shoes_boots],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowana kurtka z kapturem;13$71;"139.9";"Watowana tkaninowa kurtka z odblaskowymi detalami. Odpinany kaptur z podszewką z futerkowego materiału i obszyciem z imitacji futra. Zapięcie na suwak i listwę z zatrzaskami. Naszywane kieszenie z klapką i zatrzaskiem. Elastyczny brzeg rękawów. Nieco dłuższy zaokrąglony tył. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/6f/64/6f647b4f6238c28511ce2cb0ce4649c56e0978c2.jpg],origin[dam],category[kids_boy8y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/21/bc/21bc66e9bfaf5e1a52b8a5907c62564c059aba1c.jpg],origin[dam],category[kids_boy8y_outdoor],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/bf/6e/bf6ec9edbb40993098041d0369bf20c9b154a223.jpg],origin[dam],category[kids_boy8y_outdoor],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/fullscreen";100
1;Ocieplane buty sportowe;13;"129.9";"Buty sportowe z imitacji skóry. Cholewka do kostki, elastyczne sznurówki, regulowana patka na rzep u góry, aplikacja na języku i pętelka z tyłu. Wyściółka i wewnętrzne podeszwy z futerkowego materiału. Gumowe podeszwy zewnętrzne";"http://lp2.hm.com/hmgoepprod?set=source[/63/ee/63eed85f0c6f02416569f59d672b388e8418bc22.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/c6/cd/c6cd384c0ec91e4559fcd6c54c3c28a6e23fb839.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/c3/d6/c3d619065e6d0bd94ec47eb64ce5eb42efecf014.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Body z długim rękawem 6-pak;13$66;"79.9";"CONSCIOUS. Body z miękkiego dżerseju w prążki wykonanego z ekologicznej bawełny. Długie rękawy z kopertowym ramieniem, zatrzaski w kroku";"http://lp2.hm.com/hmgoepprod?set=source[/b1/5a/b15ad172ca7a2e557ffd46f80fdbb640dd6a5bc9.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/6e/dc/6edc9812b6b8fa43dbb18967155edb4efbd3b2eb.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/b9/35/b93505af64120a28ffd479b8669ef123ddbe6ee6.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Body i spodnie;13;"59.9";"CONSCIOUS. Komplet z miękkiej mieszanki zawierającej ekologiczną bawełnę składający się z body i spodni. Dżersejowe body z długim rękawem, guziki u góry i zatrzaski w kroku. Spodnie z miękkiej dzianiny dresowej mają szeroki, odwijany ściągacz w talii, ściągacz u dołu nogawek i atrapę rozporka z guzikami. Wewnątrz miękki meszek";"http://lp2.hm.com/hmgoepprod?set=source[/76/44/76444eb5bd063734300a352fd81c2ae58e4b5b80.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/39/92/399284f0d47721c616885a8caf54c40e3cafd394.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowana parka;13$72;"199.0";"Watowana parka z tkaniny. Odpinany kaptur z podszewką i brzegiem z imitacji futra. Zapięcie na suwak, u góry kieszenie do ogrzewania rąk, z przodu kieszenie z klapką. W talii sznurek, rozcięcie z tyłu u dołu. Z pikowaną podszewką. Wypełnienie z poliestru";"http://lp2.hm.com/hmgoepprod?set=source[/bf/cf/bfcf2c8794a75214c759b988c07f7613384e2495.jpg],origin[dam],category[kids_girl14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/8a/cb/8acb2412a5d6f92cfbb7ea908a13e3118d596a6a.jpg],origin[dam],category[kids_girl14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/05/f8/05f8740b9bd31344ee33f22bf6ec598425cb4ec3.jpg],origin[dam],category[kids_girl14y_outdoor_parkasjackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
